Emotions,Path
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-01-01-11.wav
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-01-02-11.wav
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-02-01-11.wav
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-02-02-11.wav
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-01-01-11.wav
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-01-02-11.wav
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-02-01-11.wav
angry,./input/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-02-02-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-01-01-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-01-02-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-02-01-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-02-02-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-01-01-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-01-02-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-02-01-11.wav
fear,./input/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-02-02-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-01-01-01-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-01-01-02-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-01-02-01-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-01-02-02-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-02-01-01-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-02-01-02-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-02-02-01-11.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_11/03-01-07-02-02-02-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-01-01-01-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-01-01-02-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-01-02-01-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-01-02-02-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-02-01-01-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-02-01-02-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-02-02-01-11.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_11/03-01-08-02-02-02-11.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-01-01-01-01-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-01-01-01-02-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-01-01-02-01-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-01-01-02-02-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-01-01-01-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-01-01-02-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-01-02-01-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-01-02-02-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-02-01-01-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-02-01-02-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-02-02-01-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_12/03-01-02-02-02-02-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-01-01-01-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-01-01-02-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-01-02-01-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-01-02-02-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-02-01-01-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-02-01-02-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-02-02-01-12.wav
happy,./input/ravdess-emotional-speech-audio/Actor_12/03-01-03-02-02-02-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-01-01-01-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-01-01-02-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-01-02-01-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-01-02-02-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-02-01-01-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-02-01-02-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-02-02-01-12.wav
sad,./input/ravdess-emotional-speech-audio/Actor_12/03-01-04-02-02-02-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-01-01-01-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-01-01-02-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-01-02-01-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-01-02-02-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-02-01-01-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-02-01-02-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-02-02-01-12.wav
angry,./input/ravdess-emotional-speech-audio/Actor_12/03-01-05-02-02-02-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-01-01-01-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-01-01-02-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-01-02-01-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-01-02-02-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-02-01-01-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-02-01-02-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-02-02-01-12.wav
fear,./input/ravdess-emotional-speech-audio/Actor_12/03-01-06-02-02-02-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-01-01-01-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-01-01-02-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-01-02-01-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-01-02-02-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-02-01-01-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-02-01-02-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-02-02-01-12.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_12/03-01-07-02-02-02-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-01-01-01-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-01-01-02-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-01-02-01-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-01-02-02-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-02-01-01-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-02-01-02-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-02-02-01-12.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_12/03-01-08-02-02-02-12.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-01-01-01-01-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-01-01-01-02-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-01-01-02-01-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-01-01-02-02-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-01-01-01-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-01-01-02-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-01-02-01-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-01-02-02-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-02-01-01-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-02-01-02-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-02-02-01-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_13/03-01-02-02-02-02-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-01-01-01-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-01-01-02-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-01-02-01-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-01-02-02-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-02-01-01-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-02-01-02-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-02-02-01-13.wav
happy,./input/ravdess-emotional-speech-audio/Actor_13/03-01-03-02-02-02-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-01-01-01-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-01-01-02-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-01-02-01-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-01-02-02-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-02-01-01-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-02-01-02-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-02-02-01-13.wav
sad,./input/ravdess-emotional-speech-audio/Actor_13/03-01-04-02-02-02-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-01-01-01-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-01-01-02-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-01-02-01-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-01-02-02-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-02-01-01-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-02-01-02-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-02-02-01-13.wav
angry,./input/ravdess-emotional-speech-audio/Actor_13/03-01-05-02-02-02-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-01-01-01-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-01-01-02-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-01-02-01-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-01-02-02-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-02-01-01-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-02-01-02-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-02-02-01-13.wav
fear,./input/ravdess-emotional-speech-audio/Actor_13/03-01-06-02-02-02-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-01-01-01-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-01-01-02-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-01-02-01-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-01-02-02-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-02-01-01-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-02-01-02-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-02-02-01-13.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_13/03-01-07-02-02-02-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-01-01-01-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-01-01-02-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-01-02-01-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-01-02-02-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-02-01-01-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-02-01-02-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-02-02-01-13.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_13/03-01-08-02-02-02-13.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-01-01-01-01-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-01-01-01-02-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-01-01-02-01-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-01-01-02-02-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-01-01-01-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-01-01-02-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-01-02-01-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-01-02-02-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-02-01-01-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-02-01-02-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-02-02-01-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_14/03-01-02-02-02-02-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-01-01-01-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-01-01-02-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-01-02-01-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-01-02-02-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-02-01-01-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-02-01-02-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-02-02-01-14.wav
happy,./input/ravdess-emotional-speech-audio/Actor_14/03-01-03-02-02-02-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-01-01-01-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-01-01-02-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-01-02-01-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-01-02-02-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-02-01-01-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-02-01-02-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-02-02-01-14.wav
sad,./input/ravdess-emotional-speech-audio/Actor_14/03-01-04-02-02-02-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-01-01-01-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-01-01-02-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-01-02-01-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-01-02-02-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-02-01-01-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-02-01-02-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-02-02-01-14.wav
angry,./input/ravdess-emotional-speech-audio/Actor_14/03-01-05-02-02-02-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-01-01-01-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-01-01-02-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-01-02-01-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-01-02-02-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-02-01-01-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-02-01-02-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-02-02-01-14.wav
fear,./input/ravdess-emotional-speech-audio/Actor_14/03-01-06-02-02-02-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-01-01-01-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-01-01-02-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-01-02-01-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-01-02-02-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-02-01-01-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-02-01-02-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-02-02-01-14.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_14/03-01-07-02-02-02-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-01-01-01-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-01-01-02-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-01-02-01-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-01-02-02-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-02-01-01-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-02-01-02-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-02-02-01-14.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_14/03-01-08-02-02-02-14.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-01-01-01-01-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-01-01-01-02-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-01-01-02-01-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-01-01-02-02-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-01-01-01-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-01-01-02-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-01-02-01-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-01-02-02-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-02-01-01-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-02-01-02-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-02-02-01-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_15/03-01-02-02-02-02-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-01-01-01-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-01-01-02-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-01-02-01-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-01-02-02-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-02-01-01-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-02-01-02-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-02-02-01-15.wav
happy,./input/ravdess-emotional-speech-audio/Actor_15/03-01-03-02-02-02-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-01-01-01-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-01-01-02-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-01-02-01-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-01-02-02-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-02-01-01-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-02-01-02-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-02-02-01-15.wav
sad,./input/ravdess-emotional-speech-audio/Actor_15/03-01-04-02-02-02-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-01-01-01-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-01-01-02-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-01-02-01-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-01-02-02-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-02-01-01-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-02-01-02-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-02-02-01-15.wav
angry,./input/ravdess-emotional-speech-audio/Actor_15/03-01-05-02-02-02-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-01-01-01-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-01-01-02-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-01-02-01-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-01-02-02-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-02-01-01-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-02-01-02-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-02-02-01-15.wav
fear,./input/ravdess-emotional-speech-audio/Actor_15/03-01-06-02-02-02-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-01-01-01-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-01-01-02-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-01-02-01-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-01-02-02-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-02-01-01-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-02-01-02-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-02-02-01-15.wav
disgust,./input/ravdess-emotional-speech-audio/Actor_15/03-01-07-02-02-02-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-01-01-01-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-01-01-02-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-01-02-01-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-01-02-02-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-02-01-01-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-02-01-02-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-02-02-01-15.wav
surprise,./input/ravdess-emotional-speech-audio/Actor_15/03-01-08-02-02-02-15.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-01-01-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-01-02-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-02-01-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-02-02-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-01-01-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-01-02-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-02-01-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-01-02-02-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-01-01-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-01-02-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-02-01-16.wav
neutral,./input/ravdess-emotional-speech-audio/Actor_16/03-01-02-02-02-02-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-01-01-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-01-02-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-02-01-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-02-02-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-01-01-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-01-02-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-02-01-16.wav
happy,./input/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-02-02-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-01-01-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-01-02-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-02-01-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-02-02-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-01-01-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-01-02-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-02-01-16.wav
sad,./input/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-02-02-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-01-01-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-01-02-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-02-01-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-02-02-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-01-01-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-01-02-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-02-01-16.wav
angry,./input/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-02-02-16.wav
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-01-01-16.wav
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-01-02-16.wav
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-02-01-16.wav
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-02-02-16.wav
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-01-01-16.wav
fear,./input/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-01-02-16.wav
